x,y,doc_top_reduced_20,doc_top_reduced_19,doc_top_reduced_18,doc_top_reduced_17,doc_top_reduced_16,doc_top_reduced_15,doc_top_reduced_14,doc_top_reduced_13,doc_top_reduced_12,doc_top_reduced_11,doc_top_reduced_10,doc_top_reduced_9,doc_top_reduced_8,doc_top_reduced_7,doc_top_reduced_6,doc_top_reduced_5,doc_top_reduced_4,doc_top_reduced_3,doc_top_reduced_2
8.631279,7.673352,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
7.035986,-0.24586494,8,9,11,11,10,10,10,10,10,9,8,7,7,5,5,0,0,0,0
7.0614486,0.48151574,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
8.094758,0.17132515,6,7,8,8,7,6,8,8,8,8,7,6,6,6,0,0,0,0,0
7.816004,3.4914339,16,15,16,15,14,6,8,8,8,8,7,7,7,2,2,0,0,0,0
8.333113,-1.8742433,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
8.308131,-1.8082373,6,7,8,8,7,6,8,8,8,8,7,4,4,4,5,0,0,0,0
8.258526,-1.5065236,6,7,8,8,7,6,8,8,8,8,7,0,0,0,0,0,0,0,0
8.239272,-1.7168869,6,7,8,8,7,6,8,8,8,8,7,7,7,5,5,0,0,0,0
8.224486,-1.8343523,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
8.253856,-1.7623963,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
4.8654356,6.0025387,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
8.159128,-1.7513323,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
6.8886805,-0.5057225,6,7,8,8,7,6,8,8,8,8,7,7,7,0,0,0,0,0,0
7.042307,0.53693247,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,2,2,2,0
8.293892,7.320686,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
7.034352,0.6000256,8,9,11,11,10,10,10,10,10,9,8,7,7,0,5,0,0,0,0
7.3690434,-0.1910605,6,7,8,8,7,6,8,8,8,8,7,7,7,0,0,0,0,0,0
8.352493,-1.9946529,6,7,8,8,7,6,8,8,8,8,7,3,3,2,2,2,2,2,0
5.163376,6.8256273,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.300644,-2.0144527,6,7,8,8,7,6,8,8,8,8,7,7,7,0,0,0,0,0,0
8.179748,-1.8070116,8,9,11,11,10,10,10,10,10,9,8,7,7,0,5,0,0,0,0
8.342173,-2.0050476,6,7,8,8,7,6,8,8,8,8,7,7,7,2,2,0,2,2,0
8.368597,-1.9915314,6,7,8,8,7,6,8,8,8,8,7,7,7,0,0,0,0,0,0
6.8408504,-0.49902412,8,9,11,11,10,10,10,10,10,9,8,7,7,5,5,0,0,0,0
8.0801735,-1.2577453,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
8.151626,-1.7727568,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,3,3,0,0
7.050166,-0.2510231,8,9,11,11,10,10,10,10,10,9,8,7,7,5,5,0,0,0,0
8.236133,-1.8439001,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
8.190502,-1.81224,6,7,8,8,7,6,8,8,8,8,7,7,7,0,0,0,0,0,0
8.943981,4.795516,6,7,8,8,7,6,8,8,8,8,7,7,7,5,5,0,0,0,0
7.8061175,0.8817129,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
8.235579,-1.8203161,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
8.240297,-1.8001099,6,7,8,8,7,6,8,8,8,8,7,0,5,0,5,0,0,0,0
8.385599,-2.0341408,6,7,8,8,7,6,8,8,8,8,7,7,7,5,5,0,0,0,0
14.23412,-1.7361141,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
4.7932267,5.3081994,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
11.811917,6.124597,13,13,13,13,13,13,13,6,5,6,5,6,6,6,4,4,0,0,0
8.586433,-0.1215143,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
8.729843,1.8428338,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
11.945015,-1.3554227,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
4.8826466,6.669604,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
10.770175,0.2833652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8.909992,4.995768,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,2,0
11.350828,3.519502,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
5.298386,5.5013266,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
15.522822,-1.7507119,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
15.350428,-1.5789241,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,1
14.769516,-0.9553277,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
6.691196,1.8034495,0,0,0,0,11,12,12,12,0,0,0,0,0,0,0,3,3,0,0
9.635924,0.749097,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.995114,0.32043186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3609767,6.794989,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
7.4863195,3.9957001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
9.283052,1.0030054,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0
8.51123,1.4983801,5,5,4,5,4,11,11,11,11,0,3,3,3,2,2,2,2,2,0
14.442246,3.6440387,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
8.204542,7.7006216,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
13.921551,2.1676753,17,17,17,16,15,14,7,1,1,1,1,1,1,1,1,1,1,1,1
5.663858,3.0325227,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
7.267563,2.1905522,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
5.18357,2.7755373,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,2,2,0
6.1029153,3.6996748,18,9,11,11,10,10,10,10,10,9,8,7,7,5,5,0,0,0,0
14.425192,3.8647666,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.376733,3.7549589,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.418293,3.8212943,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.367266,3.7718453,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.448378,3.8883505,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.471764,3.7972877,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.307758,3.908535,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.083247,3.1329188,19,18,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
15.214575,3.7097383,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.339851,3.9155393,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.366894,3.9184082,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.433458,3.6065412,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.340762,-1.2721454,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.180952,3.500399,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
5.0841026,2.8538787,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,2,0
8.997136,0.20198701,6,7,8,8,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.9340286,-3.06446,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
13.65455,-3.6439714,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.615548,0.4427256,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,2,0
13.664152,-3.5781786,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
6.604434,2.0756402,8,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7915,6.9142427,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
14.8920145,3.2911677,19,18,3,3,3,4,7,7,7,7,6,8,1,1,1,1,1,1,1
15.084842,3.642484,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.61179,-0.9416276,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.021839,5.1053567,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
12.372557,6.158209,7,6,6,6,6,7,6,5,6,5,3,3,3,2,2,2,2,2,0
6.793604,0.94385034,8,9,11,11,10,10,10,10,10,9,8,7,7,5,5,0,0,0,0
7.2116256,1.8817096,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
8.05051,4.599273,6,7,8,8,7,6,8,8,8,8,7,7,7,0,5,0,0,0,0
7.4263773,1.5357641,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
7.0639634,1.1819535,8,9,11,11,10,10,10,10,10,9,8,7,7,0,2,0,2,2,0
7.131316,0.82812566,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
6.949084,0.93369335,8,9,11,11,10,10,10,10,10,9,8,7,7,0,5,0,2,2,0
7.1556454,1.0661892,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,2,0
8.5725155,1.6896405,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
8.7167845,1.8195641,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
8.752923,1.8675416,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,2,0
3.6860359,6.15465,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.8572125,3.2431872,10,10,12,12,12,11,11,11,11,0,0,0,7,0,5,0,0,0,0
4.7900014,1.2588222,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
12.618947,4.16894,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
8.87822,1.6119651,7,6,6,6,6,7,6,5,6,5,6,8,1,1,1,1,1,1,1
9.477824,-2.1287568,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.323837,4.4119754,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
14.046249,-2.0830128,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,1
8.459495,5.637007,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
13.843903,-2.282413,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
12.629317,4.1327024,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.809674,-1.4314973,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
5.2739396,-0.15073898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.385683,5.6654353,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5808115,2.05467,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.956397,-0.7102441,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
7.46724,0.541089,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
10.669752,-1.1667211,10,10,12,12,12,11,11,11,11,2,2,2,2,3,3,3,0,0,0
9.363174,0.7106028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.017549,2.6136405,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,4,0,0,0
7.94833,-2.9346888,6,7,8,8,7,6,8,8,8,8,7,6,6,6,0,0,0,0,0
14.0883045,2.6080923,6,7,8,8,7,6,8,8,8,8,7,7,7,0,5,0,0,0,0
9.350933,2.2715054,7,6,6,6,6,7,6,5,6,5,5,6,6,6,0,0,0,0,0
9.668233,-2.2885087,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.239324,-1.3565589,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.77125,5.3016653,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.764402,5.245189,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.363508,7.6113,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,1
12.411878,6.4872737,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
5.2771645,6.8416524,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.0996475,-0.09713881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.995945,3.703235,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
5.8940454,-2.3496764,3,3,5,4,5,5,5,6,5,6,5,6,6,6,4,4,0,0,0
12.724247,0.9559301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.53671,-0.051596284,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
9.339695,2.1532414,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
6.7522607,-1.9627051,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,2,0
12.939976,1.1347492,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
13.667983,-1.2175155,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
11.719556,-5.1465926,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
10.829346,1.6387087,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
11.5154,4.4273415,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
12.755627,3.311444,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
12.741301,3.2368646,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
11.609022,4.2352095,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
12.412636,3.8438342,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
12.1773405,5.475509,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
12.32042,3.7858143,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
11.886857,5.904392,13,13,13,13,13,13,13,12,1,1,1,1,1,1,1,1,1,1,1
4.825683,5.383982,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.0744,5.4646025,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.1031184,5.4473968,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
11.597562,5.7938347,13,13,13,13,13,13,13,0,0,6,5,5,5,5,5,0,0,0,0
10.83571,0.30340296,13,13,13,13,13,13,13,1,1,1,1,1,3,2,2,2,2,2,0
14.866107,3.991049,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.38139,3.568646,15,16,3,3,3,4,2,7,7,7,6,8,1,1,1,1,1,1,1
11.750382,3.6256905,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
13.564614,3.6628368,15,16,3,3,3,4,2,7,7,7,6,8,1,1,1,1,1,1,1
13.372764,3.6324067,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
9.845325,5.663177,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,1,1,1,1
13.452737,4.0638723,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
7.8493233,1.3474104,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
5.593101,6.3462386,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
7.3732724,1.7381115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4438515,-2.2127597,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.8815875,-3.1189682,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
13.248594,-1.748673,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
7.994374,4.6102967,6,7,8,8,7,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.580541,1.212596,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
13.342494,4.000186,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.218044,4.0631604,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.340296,4.020387,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.594645,2.2828934,17,17,17,16,15,14,6,5,6,5,1,1,1,1,1,1,1,1,1
7.404455,0.6545547,6,7,8,8,7,6,8,8,8,8,7,7,7,0,0,0,0,2,0
6.6371303,-1.7965386,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,4,0,0,0
8.821956,1.0228302,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,2,0
12.124936,6.2522044,13,13,13,13,13,13,13,1,1,1,1,1,6,6,1,1,1,1,1
13.486386,2.8137457,15,16,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
13.047596,4.304108,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
11.095735,3.9005284,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
12.834397,6.735061,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
13.736166,-3.5224924,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.384375,-1.7819515,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
9.394324,-1.9323012,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6.5593944,4.4834056,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
5.46008,6.8797503,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
10.730261,3.5431376,7,6,6,6,6,7,6,5,6,5,1,1,0,0,0,1,1,1,1
9.859475,-2.549154,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.288735,-1.6634659,14,14,15,14,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
11.796557,5.9115534,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
14.526729,2.2864172,19,18,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
3.745269,6.9505925,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.055869,6.80123,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
9.07932,6.785312,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
9.08091,7.1400304,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
12.863003,4.8670616,15,16,6,6,6,7,6,5,6,5,1,1,1,1,1,1,1,1,1
5.4660945,5.425301,9,8,10,10,11,12,12,12,5,6,5,6,6,6,0,0,3,0,0
7.9581084,-0.08939566,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
7.0806336,1.0303091,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
9.513811,2.144232,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
6.8560095,-2.8456314,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
10.43628,1.362439,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
13.298656,-1.3443489,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0
7.1397843,1.212166,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
13.217153,5.067126,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.093508,5.1627812,15,16,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
12.086904,5.8382797,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
13.176637,5.063355,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
12.797226,4.9306726,7,6,6,6,6,7,6,5,6,5,1,1,1,1,1,1,1,1,1
12.752634,5.978552,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
12.7056,5.9250975,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
12.710494,6.0187483,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
12.648278,6.1283402,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
13.201223,5.0845118,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
12.944876,5.1281886,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.900684,4.956768,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.83389,4.7756934,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.903442,4.815139,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.913931,4.9782596,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.889769,4.89686,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.911952,4.8158593,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.905544,4.8009267,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.900192,4.7715406,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.904832,4.8118935,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.914253,4.75339,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.888262,4.899789,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.903946,4.847239,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.914006,4.9275165,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.915098,4.927838,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.914053,4.938197,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
15.11371,4.7363906,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.915669,4.8357325,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.899451,4.7850256,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.896034,4.97112,15,16,3,3,3,4,12,1,1,1,1,1,2,3,3,3,3,1,1
14.916357,4.790267,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
5.828184,2.7423434,10,10,12,12,12,11,11,11,11,4,3,3,3,2,2,2,2,2,0
8.134047,-2.2439718,6,7,8,4,0,0,0,0,0,8,5,6,6,6,0,0,0,0,0
5.6389675,5.736693,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
10.765614,2.2939928,18,6,6,6,6,7,6,5,6,5,3,3,3,2,2,2,2,2,0
2.9962142,4.8470254,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
3.0026464,4.8517065,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
9.795312,-2.562113,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.559844,6.700415,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
11.639133,5.928787,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
13.131496,5.29928,15,16,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
5.0404906,5.663435,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,2,0
11.124776,4.0360904,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
9.49041,-0.42684358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.679317,-3.1227698,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,2,0
14.171866,5.4327044,17,17,17,16,15,14,2,1,1,1,1,1,3,2,2,2,2,2,1
5.0483947,2.5360487,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
4.6890445,2.478764,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
4.9821577,2.7122042,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
7.250686,1.8182175,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
13.7373705,4.943584,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
12.79283,2.6567492,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
9.414697,1.1801791,16,15,16,15,14,0,0,0,0,4,0,0,0,0,0,2,2,2,0
9.874816,-2.4441254,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7.560369,0.83808714,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
12.814599,6.56927,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
10.679239,3.8839753,17,17,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
7.0975747,-2.483092,10,10,12,12,12,11,11,11,11,6,0,0,0,6,0,0,0,0,0
9.593466,5.055019,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
14.704869,-0.91602516,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.429247,-1.2540623,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.5663595,-0.93989706,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
4.23774,6.396659,1,1,1,2,2,3,4,4,6,5,2,2,2,3,3,3,3,0,0
13.977528,3.180459,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.2461815,-2.3698177,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
6.2488804,-0.37941632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.225475,-1.7658726,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
10.117765,-2.1461508,14,14,15,14,2,3,4,4,0,0,0,0,0,0,3,0,0,0,0
4.70391,2.3776293,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
4.8732047,2.2726245,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
4.6141434,2.456839,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
4.658753,2.3129563,10,10,12,12,12,11,11,11,11,0,0,0,0,3,3,3,3,0,0
4.618343,2.3375034,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
4.663887,2.3070607,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,3,3,0,0
4.725252,2.3531225,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
